2014-12-18 02:47:51:0339, setup_loaddata_begin
2014-12-18 02:47:53:0759, setup_loaddata_end
2014-12-18 02:47:54:0227, setup_createactions_begin
2014-12-18 02:47:54:0617, setup_createactions_end
2014-12-18 02:48:37:0783, search_update, unix
2014-12-18 02:48:43:0399, search_update, \
2014-12-18 02:48:45:0006, search_update, 
2014-12-18 02:56:18:0306, list_mouseentered, type=detailRelatedList, item=27065
2014-12-18 02:56:19:0211, list_mouseexited, type=detailRelatedList
2014-12-18 02:56:41:0722, diag_itemexited, id=1, type=4
2014-12-18 02:56:41:0894, diag_itementered, id=60764, type=1
2014-12-18 02:56:41:0941, diag_itemexited, id=60764, type=1
2014-12-18 02:56:41:0956, diag_itementered, id=33262, type=1
2014-12-18 02:56:42:0128, diag_itemexited, id=33262, type=1
2014-12-18 02:56:42:0237, diag_itemexited, id=3, type=4
2014-12-18 02:56:42:0253, diag_itementered, id=3881, type=1
2014-12-18 02:56:43:0688, diag_itemexited, id=3881, type=1
2014-12-18 02:56:44:0047, diag_itemexited, id=3, type=4
2014-12-18 02:56:46:0714, diag_itementered, id=19766, type=1
2014-12-18 02:56:46:0746, diag_itemexited, id=19766, type=1
2014-12-18 02:56:47:0619, list_mouseentered, id=27065, type=1
2014-12-18 02:56:47:0619, list_mousemoved, id=27065, type=1
2014-12-18 02:56:47:0650, list_mousemoved, id=3881, type=1
2014-12-18 02:56:47:0666, list_mousemoved, id=3881, type=1
2014-12-18 02:56:47:0682, list_mousemoved, id=3881, type=1
2014-12-18 02:56:47:0697, list_mousemoved, id=3881, type=1
2014-12-18 02:56:47:0713, list_mousemoved, id=3881, type=1
2014-12-18 02:56:47:0713, list_mousemoved, id=3881, type=1
2014-12-18 02:56:47:0744, list_mousemoved, id=3881, type=1
2014-12-18 02:56:47:0760, list_mousemoved, id=3881, type=1
2014-12-18 02:56:47:0775, list_mousemoved, id=3881, type=1
2014-12-18 02:56:47:0791, list_mousemoved, id=3881, type=1
2014-12-18 02:56:47:0806, list_mousemoved, id=3881, type=1
2014-12-18 02:56:47:0822, list_mousemoved, id=3881, type=1
2014-12-18 02:56:47:0853, list_mousemoved, id=3881, type=1
2014-12-18 02:56:47:0869, list_mousemoved, id=3881, type=1
2014-12-18 02:56:47:0869, list_mousemoved, id=3881, type=1
2014-12-18 02:56:47:0884, list_mousemoved, id=3881, type=1
2014-12-18 02:56:47:0900, list_mousemoved, id=3881, type=1
2014-12-18 02:56:47:0931, list_mousemoved, id=3881, type=1
2014-12-18 02:56:47:0947, list_mousemoved, id=3881, type=1
2014-12-18 02:56:47:0962, list_mousemoved, id=3881, type=1
2014-12-18 02:56:47:0978, list_mousemoved, id=3881, type=1
2014-12-18 02:56:47:0994, list_mousemoved, id=3881, type=1
2014-12-18 02:56:47:0994, list_mousemoved, id=3881, type=1
2014-12-18 02:56:48:0025, list_mousemoved, id=3881, type=1
2014-12-18 02:56:48:0040, list_mousemoved, id=3881, type=1
2014-12-18 02:56:48:0040, list_mousemoved, id=3881, type=1
2014-12-18 02:56:48:0056, list_mousemoved, id=3881, type=1
2014-12-18 02:56:48:0072, list_mousemoved, id=3881, type=1
2014-12-18 02:56:48:0087, list_mouseexited
2014-12-18 02:56:48:0602, diag_itementered, id=41894, type=1
2014-12-18 02:56:48:0633, diag_itemexited, id=41894, type=1
2014-12-18 02:56:48:0883, diag_itemexited, id=1, type=4
2014-12-18 02:56:48:0883, diag_itementered, id=41894, type=1
2014-12-18 02:56:50:0162, diag_itemexited, id=41894, type=1
2014-12-18 02:56:50:0256, diag_itementered, id=31446, type=1
2014-12-18 02:56:50:0302, diag_itemexited, id=31446, type=1
2014-12-18 02:56:50:0302, diag_itementered, id=40480, type=1
2014-12-18 02:56:50:0349, diag_itemexited, id=40480, type=1
2014-12-18 02:56:50:0365, diag_itementered, id=57484, type=1
2014-12-18 02:56:50:0458, diag_itemexited, id=57484, type=1
2014-12-18 02:56:50:0474, diag_itementered, id=50064, type=1
2014-12-18 02:56:50:0505, diag_itemexited, id=50064, type=1
2014-12-18 02:56:50:0568, diag_itemexited, id=3, type=4
2014-12-18 02:56:50:0568, diag_itementered, id=3049, type=1
2014-12-18 02:56:50:0770, diag_itemexited, id=3049, type=1
2014-12-18 02:56:50:0770, diag_itementered, id=34571, type=1
2014-12-18 02:56:51:0207, edge_create, Tuple[0,1,0.020190967826586137,4,0.0,1418932071870,1418932071870]
2014-12-18 02:56:51:0207, answer_create, 34586
2014-12-18 02:56:51:0207, edge_create, Tuple[1,2,0.16704554801629357,4,0.0,1418932071870,1418932071870]
2014-12-18 02:56:51:0207, answer_create, 34630
2014-12-18 02:56:51:0207, edge_create, Tuple[1,3,0.9488857682897525,4,0.0,1418932071870,1418932071870]
2014-12-18 02:56:51:0207, answer_create, 57795
2014-12-18 02:56:51:0207, edge_create, Tuple[1,4,0.323476744567173,4,0.0,1418932071870,1418932071870]
2014-12-18 02:56:51:0207, answer_create, 5820700
2014-12-18 02:56:51:0207, edge_create, Tuple[1,5,0.3976325939909575,4,0.0,1418932071870,1418932071870]
2014-12-18 02:56:51:0207, answer_create, 8704898
2014-12-18 02:56:51:0207, edge_create, Tuple[1,6,0.07809856106918123,4,0.0,1418932071870,1418932071870]
2014-12-18 02:56:51:0207, answer_create, 12061743
2014-12-18 02:56:51:0207, edge_create, Tuple[1,7,0.6061692076896342,4,0.0,1418932071870,1418932071870]
2014-12-18 02:56:51:0207, answer_create, 15192546
2014-12-18 02:56:51:0223, edge_create, Tuple[1,8,0.1796100682623888,4,0.0,1418932071870,1418932071870]
2014-12-18 02:56:51:0223, answer_create, 15980437
2014-12-18 02:56:51:0223, edge_create, Tuple[1,9,0.7597477926264418,4,0.0,1418932071870,1418932071870]
2014-12-18 02:56:51:0223, answer_create, 34598
2014-12-18 02:56:51:0223, edge_create, Tuple[1,10,0.8068981642027532,4,0.0,1418932071870,1418932071870]
2014-12-18 02:56:51:0223, answer_create, 34594
2014-12-18 02:56:51:0223, edge_create, Tuple[1,11,0.5180627649948065,4,0.0,1418932071870,1418932071870]
2014-12-18 02:56:51:0223, answer_create, 34590
2014-12-18 02:56:51:0223, edge_create, Tuple[1,12,0.9641511819566542,4,0.0,1418932071870,1418932071870]
2014-12-18 02:56:51:0223, answer_create, 52054
2014-12-18 02:56:51:0223, edge_create, Tuple[1,13,0.2799537280511103,4,0.0,1418932071870,1418932071870]
2014-12-18 02:56:51:0223, answer_create, 38425
2014-12-18 02:56:51:0223, edge_create, Tuple[1,14,0.061073923453793255,4,0.0,1418932071870,1418932071870]
2014-12-18 02:56:51:0223, answer_create, 34658
2014-12-18 02:56:51:0223, edge_create, Tuple[1,15,0.8374201800672555,4,0.0,1418932071870,1418932071870]
2014-12-18 02:56:51:0223, answer_create, 34644
2014-12-18 02:56:51:0223, edge_create, Tuple[1,16,0.851860918735838,4,0.0,1418932071870,1418932071870]
2014-12-18 02:56:51:0223, answer_create, 5083041
2014-12-18 02:56:51:0223, edge_create, Tuple[1,17,0.7140582537603846,4,0.0,1418932071870,1418932071870]
2014-12-18 02:56:51:0223, answer_create, 4667692
2014-12-18 02:56:51:0238, edge_create, Tuple[1,18,0.7035855990978589,4,0.0,1418932071870,1418932071870]
2014-12-18 02:56:51:0239, answer_create, 3177465
2014-12-18 02:56:51:0239, edge_create, Tuple[1,19,0.4903897325664669,4,0.0,1418932071870,1418932071870]
2014-12-18 02:56:51:0240, answer_create, 1043013
2014-12-18 02:56:51:0240, edge_create, Tuple[1,20,0.7752012431741492,4,0.0,1418932071870,1418932071870]
2014-12-18 02:56:51:0240, answer_create, 1038507
2014-12-18 02:56:51:0240, edge_create, Tuple[1,21,0.5036083053892377,4,0.0,1418932071870,1418932071870]
2014-12-18 02:56:51:0240, answer_create, 549592
2014-12-18 02:56:51:0240, edge_create, Tuple[1,22,0.3634025656081252,4,0.0,1418932071870,1418932071870]
2014-12-18 02:56:51:0240, answer_create, 549558
2014-12-18 02:56:51:0240, edge_create, Tuple[1,23,0.32456285830397935,4,0.0,1418932071870,1418932071870]
2014-12-18 02:56:51:0240, answer_create, 549551
2014-12-18 02:56:51:0240, edge_create, Tuple[1,24,0.4277649988842325,4,0.0,1418932071870,1418932071870]
2014-12-18 02:56:51:0240, answer_create, 311412
2014-12-18 02:56:51:0240, edge_create, Tuple[1,25,0.6034898714735915,4,0.0,1418932071870,1418932071870]
2014-12-18 02:56:51:0240, answer_create, 190338
2014-12-18 02:56:51:0240, edge_create, Tuple[1,26,0.17708934813305932,4,0.0,1418932071870,1418932071870]
2014-12-18 02:56:51:0240, answer_create, 91206
2014-12-18 02:56:51:0240, edge_create, Tuple[1,27,0.12189254718344444,4,0.0,1418932071870,1418932071870]
2014-12-18 02:56:51:0240, answer_create, 53571
2014-12-18 02:56:51:0240, edge_create, Tuple[1,28,0.8795839743270907,4,0.0,1418932071870,1418932071870]
2014-12-18 02:56:51:0240, answer_create, 51192
2014-12-18 02:56:51:0240, edge_create, Tuple[1,29,0.9654508984062333,4,0.0,1418932071870,1418932071870]
2014-12-18 02:56:51:0240, answer_create, 46255
2014-12-18 02:56:51:0256, edge_create, Tuple[1,30,0.5648920847229949,4,0.0,1418932071870,1418932071870]
2014-12-18 02:56:51:0256, answer_create, 8139572
2014-12-18 02:56:51:0256, edge_create, Tuple[1,31,0.5569788389307995,4,0.0,1418932071870,1418932071870]
2014-12-18 02:56:51:0256, edge_create, Tuple[0,32,0.5951173427666298,1,0.0,1418932071870,1418932071870]
2014-12-18 02:56:51:0256, edge_create, Tuple[32,33,0.16488238557389145,1,0.0,1418932071870,1418932071870]
2014-12-18 02:56:51:0256, edge_create, Tuple[32,34,0.7896479800601731,1,0.0,1418932071870,1418932071870]
2014-12-18 02:56:51:0272, edge_create, Tuple[32,35,0.37760689969242656,1,0.0,1418932071870,1418932071870]
2014-12-18 02:56:51:0272, edge_create, Tuple[32,36,0.7550740877250485,1,0.0,1418932071870,1418932071870]
2014-12-18 02:56:51:0287, edge_create, Tuple[32,37,0.7451066758448169,1,0.0,1418932071870,1418932071870]
2014-12-18 02:56:51:0287, edge_create, Tuple[32,38,0.6728149891370452,1,0.0,1418932071870,1418932071870]
2014-12-18 02:56:51:0303, edge_create, Tuple[32,39,0.31196321305235764,1,0.0,1418932071870,1418932071870]
2014-12-18 02:56:51:0303, edge_create, Tuple[32,40,0.17482462034792834,1,0.0,1418932071870,1418932071870]
2014-12-18 02:56:51:0318, edge_create, Tuple[32,41,0.4715865884316217,1,0.0,1418932071870,1418932071870]
2014-12-18 02:56:51:0318, edge_create, Tuple[32,42,0.24914721398537854,1,0.0,1418932071870,1418932071870]
2014-12-18 02:56:51:0334, edge_create, Tuple[32,43,0.4657436129012079,1,0.0,1418932071870,1418932071870]
2014-12-18 02:56:51:0334, edge_create, Tuple[32,44,0.7850079677857268,1,0.0,1418932071870,1418932071870]
2014-12-18 02:56:51:0350, edge_create, Tuple[32,45,0.8378825491242923,1,0.0,1418932071870,1418932071870]
2014-12-18 02:56:51:0350, edge_create, Tuple[32,46,0.33001673351019745,1,0.0,1418932071870,1418932071870]
2014-12-18 02:56:51:0365, edge_create, Tuple[32,47,0.2624066650478363,1,0.0,1418932071870,1418932071870]
2014-12-18 02:56:51:0365, edge_create, Tuple[32,48,0.5940431521575543,1,0.0,1418932071870,1418932071870]
2014-12-18 02:56:51:0381, edge_create, Tuple[32,49,0.8458493033334692,1,0.0,1418932071870,1418932071870]
2014-12-18 02:56:51:0381, edge_create, Tuple[32,50,0.9151098225179867,1,0.0,1418932071870,1418932071870]
2014-12-18 02:56:51:0396, edge_create, Tuple[32,51,0.3011143041686455,1,0.0,1418932071870,1418932071870]
2014-12-18 02:56:51:0396, edge_create, Tuple[32,52,0.28760440800596554,1,0.0,1418932071870,1418932071870]
2014-12-18 02:56:51:0412, edge_create, Tuple[32,53,0.2944776303858331,1,0.0,1418932071870,1418932071870]
2014-12-18 02:56:51:0428, discussion_open, 34571
2014-12-18 02:56:51:0428, diag_itemclicked, id=34571, type=1
2014-12-18 02:56:51:0740, diag_itemexited, id=34571, type=1
2014-12-18 02:56:51:0802, list_mouseentered, type=detailAnswersList
2014-12-18 02:56:52:0395, list_mouseexited, type=detailAnswersList
2014-12-18 02:56:52:0520, diag_detail_itementered, id=61150, type=1
2014-12-18 02:56:52:0582, diag_detail_itemexited, id=61150, type=1
2014-12-18 02:56:52:0723, diag_detail_itementered, id=61150, type=1
2014-12-18 02:56:53:0113, diag_detail_itemexited, id=61150, type=1
2014-12-18 02:56:53:0206, diag_detail_itementered, id=0.2624066650478363, type=1
2014-12-18 02:56:53:0222, diag_detail_itemexited, id=0.2624066650478363, type=1
2014-12-18 02:56:53:0284, diag_detail_itementered, id=0.5940431521575543, type=1
2014-12-18 02:56:53:0300, diag_detail_itemexited, id=0.5940431521575543, type=1
2014-12-18 02:56:53:0315, diag_detail_itementered, id=277308185, type=3
2014-12-18 02:56:53:0612, diag_detail_itemexited, id=277308185, type=3
2014-12-18 02:56:53:0659, diag_detail_itementered, id=0.5951173427666298, type=1
2014-12-18 02:56:53:0674, diag_detail_itemexited, id=0.5951173427666298, type=1
2014-12-18 02:56:54:0236, diag_detail_itementered, id=0.020190967826586137, type=4
2014-12-18 02:56:54:0267, diag_detail_itemexited, id=0.020190967826586137, type=4
2014-12-18 02:56:54:0314, diag_detail_itementered, id=34571, type=1
2014-12-18 02:56:54:0376, diag_detail_itemexited, id=34571, type=1
2014-12-18 02:56:54:0407, diag_detail_itementered, id=34571, type=1
2014-12-18 02:56:54:0673, diag_detail_itemexited, id=34571, type=1
2014-12-18 02:56:54:0673, diag_detail_itementered, id=0.5951173427666298, type=1
2014-12-18 02:56:54:0719, diag_detail_itemexited, id=0.5951173427666298, type=1
2014-12-18 02:56:54:0735, diag_detail_itementered, id=0.5951173427666298, type=1
2014-12-18 02:56:54:0751, diag_detail_itemexited, id=0.5951173427666298, type=1
2014-12-18 02:56:55:0047, diag_detail_itementered, id=0.16704554801629357, type=4
2014-12-18 02:56:55:0078, diag_detail_itemexited, id=0.16704554801629357, type=4
2014-12-18 02:56:55:0234, diag_detail_itementered, id=0.323476744567173, type=4
2014-12-18 02:56:55:0265, diag_detail_itemexited, id=0.323476744567173, type=4
2014-12-18 02:56:55:0281, diag_detail_itementered, id=0.3976325939909575, type=4
2014-12-18 02:56:55:0312, diag_detail_itemexited, id=0.3976325939909575, type=4
2014-12-18 02:56:55:0343, diag_detail_itementered, id=0.323476744567173, type=4
2014-12-18 02:56:55:0375, diag_detail_itemexited, id=0.323476744567173, type=4
2014-12-18 02:56:55:0375, diag_detail_itementered, id=0.9488857682897525, type=4
2014-12-18 02:56:55:0406, diag_detail_itemexited, id=0.9488857682897525, type=4
2014-12-18 02:56:55:0453, diag_detail_itementered, id=0.16704554801629357, type=4
2014-12-18 02:56:55:0468, diag_detail_itemexited, id=0.16704554801629357, type=4
2014-12-18 02:56:55:0546, diag_detail_itementered, id=0.020190967826586137, type=4
2014-12-18 02:56:55:0577, diag_detail_itemexited, id=0.020190967826586137, type=4
2014-12-18 02:56:55:0687, diag_detail_itementered, id=277308185, type=3
2014-12-18 02:56:55:0718, diag_detail_itemexited, id=277308185, type=3
2014-12-18 02:56:55:0718, diag_detail_itementered, id=0.2624066650478363, type=1
2014-12-18 02:56:55:0749, diag_detail_itemexited, id=0.2624066650478363, type=1
2014-12-18 02:56:58:0885, diag_detail_itementered, id=0.7451066758448169, type=1
2014-12-18 02:56:58:0900, diag_detail_itemexited, id=0.7451066758448169, type=1
2014-12-18 02:56:59:0212, diag_detail_itementered, id=34571, type=1
2014-12-18 02:56:59:0930, diag_detail_itemexited, id=34571, type=1
2014-12-18 02:57:00:0133, diag_detail_itementered, id=0.16704554801629357, type=4
2014-12-18 02:57:00:0148, diag_detail_itemexited, id=0.16704554801629357, type=4
2014-12-18 02:57:00:0164, diag_detail_itementered, id=0.9488857682897525, type=4
2014-12-18 02:57:00:0195, diag_detail_itemexited, id=0.9488857682897525, type=4
2014-12-18 02:57:00:0195, diag_detail_itementered, id=1259235567, type=3
2014-12-18 02:57:00:0226, diag_detail_itemexited, id=1259235567, type=3
2014-12-18 02:57:00:0242, diag_detail_itementered, id=0.2799537280511103, type=4
2014-12-18 02:57:00:0273, diag_detail_itemexited, id=0.2799537280511103, type=4
2014-12-18 02:57:00:0491, diag_detail_itementered, id=1259235567, type=3
2014-12-18 02:57:00:0632, diag_detail_itemexited, id=1259235567, type=3
2014-12-18 02:57:01:0412, diag_detail_itementered, id=0.020190967826586137, type=4
2014-12-18 02:57:01:0427, diag_detail_itemexited, id=0.020190967826586137, type=4
2014-12-18 02:57:01:0615, diag_detail_itementered, id=0.9654508984062333, type=4
2014-12-18 02:57:01:0646, diag_detail_itemexited, id=0.9654508984062333, type=4
2014-12-18 02:57:01:0802, diag_detail_itementered, id=0.12189254718344444, type=4
2014-12-18 02:57:01:0817, diag_detail_itemexited, id=0.12189254718344444, type=4
2014-12-18 02:57:01:0817, diag_detail_itementered, id=0.8795839743270907, type=4
2014-12-18 02:57:01:0849, diag_detail_itemexited, id=0.8795839743270907, type=4
2014-12-18 02:57:01:0849, diag_detail_itementered, id=0.9654508984062333, type=4
2014-12-18 02:57:01:0927, diag_detail_itemexited, id=0.9654508984062333, type=4
2014-12-18 02:57:01:0989, diag_detail_itementered, id=0.5648920847229949, type=4
2014-12-18 02:57:02:0020, diag_detail_itemexited, id=0.5648920847229949, type=4
2014-12-18 02:57:02:0020, diag_detail_itementered, id=0.5569788389307995, type=4
2014-12-18 02:57:02:0036, diag_detail_itemexited, id=0.5569788389307995, type=4
2014-12-18 02:57:02:0098, diag_detail_itementered, id=0.16488238557389145, type=1
2014-12-18 02:57:02:0114, diag_detail_itemexited, id=0.16488238557389145, type=1
2014-12-18 02:57:03:0440, diag_itementered, id=54686, type=1
2014-12-18 02:57:03:0487, diag_itemexited, id=54686, type=1
2014-12-18 02:57:04:0204, diag_itemexited, id=1, type=4
2014-12-18 02:57:04:0204, diag_itementered, id=2, type=0
2014-12-18 02:57:04:0251, diag_itemexited, id=2, type=0
2014-12-18 02:57:04:0251, diag_itementered, id=1, type=0
2014-12-18 02:57:04:0875, diag_itemexited, id=1, type=0
2014-12-18 02:57:06:0716, diag_itementered, id=31446, type=1
2014-12-18 02:57:06:0747, diag_itemexited, id=31446, type=1
2014-12-18 02:57:06:0747, diag_itementered, id=33262, type=1
2014-12-18 02:57:06:0794, diag_itemexited, id=33262, type=1
2014-12-18 02:57:06:0809, diag_itementered, id=3, type=0
2014-12-18 02:57:06:0856, diag_itemexited, id=3, type=0
2014-12-18 02:57:06:0856, diag_itementered, id=51438, type=1
2014-12-18 02:57:07:0028, diag_itemexited, id=51438, type=1
2014-12-18 02:57:07:0917, diag_itemexited, id=4, type=4
2014-12-18 02:57:07:0917, diag_itementered, id=3, type=0
2014-12-18 02:57:08:0338, diag_itemexited, id=3, type=0
2014-12-18 02:57:08:0338, diag_itementered, id=1, type=0
2014-12-18 02:57:08:0385, diag_itemexited, id=1, type=0
2014-12-18 02:57:08:0447, diag_itemexited, id=4, type=4
2014-12-18 02:57:08:0541, diag_itementered, id=31446, type=1
2014-12-18 02:57:08:0588, diag_itemexited, id=31446, type=1
2014-12-18 02:57:09:0181, diag_itementered, id=3881, type=1
2014-12-18 02:57:09:0227, diag_itemexited, id=3881, type=1
2014-12-18 02:57:09:0227, diag_itementered, id=3, type=0
2014-12-18 02:57:09:0383, diag_itemexited, id=3, type=0
2014-12-18 02:57:09:0462, diag_itemexited, id=4, type=4
2014-12-18 02:57:09:0462, diag_itementered, id=4, type=0
2014-12-18 02:57:09:0696, diag_itemexited, id=4, type=0
2014-12-18 02:57:09:0774, diag_itemexited, id=4, type=4
2014-12-18 02:57:09:0774, diag_itementered, id=1, type=0
2014-12-18 02:57:11:0037, edge_create, Tuple[0,1,0.14320189012493756,1,0.0,1418932071870,1418932071870]
2014-12-18 02:57:11:0037, edge_create, Tuple[1,2,0.8594412603421675,1,0.0,1418932071870,1418932071870]
2014-12-18 02:57:11:0037, edge_create, Tuple[1,3,0.1367215054185129,1,0.0,1418932071870,1418932071870]
2014-12-18 02:57:11:0068, pattern_open, 1
2014-12-18 02:57:11:0068, diag_itemclicked, id=1, type=0
2014-12-18 02:57:11:0131, diag_itemexited, id=1, type=0
2014-12-18 02:57:13:0752, diag_detail_itementered, id=27129, type=1
2014-12-18 02:57:15:0062, diag_detail_itemclicked, id=27129, type=1
2014-12-18 02:57:15:0530, edge_create, Tuple[0,1,0.5549507859553529,4,0.0,1418932071870,1418932071870]
2014-12-18 02:57:15:0530, answer_create, 27150
2014-12-18 02:57:15:0530, edge_create, Tuple[1,2,0.0049420378707752954,4,0.0,1418932071870,1418932071870]
