Id,PostTypeId,AcceptedAnswerId,ParentId,CreationDate,Score,ViewCount,Body,OwnerUserId,OwnerDisplayName,LastEditorUserId,LastEditorDisplayName,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ClosedDate,CommunityOwnedDate
151218,2,,20034,9/29/2008 23:45,3,,"<p>Sounds like useless tech to me. The MMO world is controlled by a few big game companies that already have their own tech in place. Indie game developers love trying to build MMO's and sometimes they do, but those games rarely gain traction. Larger companies breaking into the MMO world would probably license ""proven"" technology, or extend their own.</p>

<p>Game companies reuse vast quantities of code from game to game. Most/many game companies have developed their own tech internally, and use it on every game they produce. Occasionally, they will do something like replace their physics code with a 3rd party physics engine. If their internal code base (game engine, design tools, internal pipeline) starts to age too much, or become unwieldy, they might switch to one of the big game engines like Unreal. Even then, major chunks of code will continue to be re-used from game to game.</p>
",1892,steveth45,,,,9/29/2008 23:45,,,,0,,,
159845,2,,20034,10/1/2008 21:28,1,,"<p>It sounds like fun to design and code, but I think it ultimately comes down to <a href=""http://www.joelonsoftware.com/articles/fog0000000018.html"" rel=""nofollow"">useless abstractions</a> (to steal from Joel).</p>
",8435,AviewAnew,,,,10/1/2008 21:28,,,,0,,,
160228,2,,20034,10/1/2008 23:32,1,,"<p>It's very common for games to reuse ""game engines,"" even those from third-parties. This sounds like another step in that direction.</p>
",3474,erickson,,,,10/1/2008 23:32,,,,0,,,
485304,2,,20034,1/27/2009 21:20,24,,"<p><strong>Edit: This was written before Oracle bought Sun and started a rampage to kill everything that does not make them a billion $ per day. See the comments for an OSS Fork.</strong> <em>I still stand by my opinion that stuff like that (MMO Middleware) is realistic, you just need a company that doesn't suck behind it.</em></p>

<p>The Market may be dominated by few large games, but that does not mean that there is not a lot of room for more niche games. Lets face it: If you want to reach 100.000+ players, you're ending up building your own technology stack, at least for the critical core. That's what CCP did for EVE Online (<a href=""http://myeve.eve-online.com/devblog.asp?a=blog&amp;bid=584"">StacklessIO</a>), that's what Blizzard did for World of Warcraft (although they do use many third-party libraries), that's what Mythic did for Warhammer Online (although they are based on Gamebryo).</p>

<p>However, if you aim to be a small, niche MMO (like the dozens of Free-to-Play/Itemshop MMOs), then getting the Network stuff right is just insanely hard, data consistency is even harder and scalability is the biggest b*tch.</p>

<p>But game technology is not your only problem - you also need to tackle Billing. Credit Card only? Have fun selling in Germany then, people there want ELV. That's where you need a reliable billing provider, but you still need to wire in the billing application with your accounts to make sure that accounts are blocked/reactivated when the billing fails.</p>

<p>There are some companies already offering ""MMO Infratructure Services"" (i.e. <a href=""http://www.e-eis.com/cms/front_content.php?changelang=2"">Arvato's EEIS</a>), but the bottom line is: Stuff like Project Darkstar IS realistic, but assuming that you can build a Multi-Billion-MMO entirely on a Third Party Stack is optimistic, possibly idealistic.</p>

<p>But then again, entirely inventing all of the technology is even more stupid - use the Third Party stuff that you need (i.e. Billing, Font Rendering, Audio Output...), but <a href=""http://www.codinghorror.com/blog/archives/001172.html"">write the stuff that really makes or breaks your business</a> (i.e. Network stack, User interface etc.) on your own. (Note: Jeff's posting may be <a href=""http://damilare.net/random-talks/dare-obasanjo-vs-jeff-atwood-on-html-validation/"">a bit flawed</a>, but the overall direction is correct IMHO.)</p>

<p>Addendum: Also, the game industry does license and reuse engines a lot. The most prominent game Engines are the <a href=""http://en.wikipedia.org/wiki/Unreal_Engine"">Unreal Engine</a>, <a href=""http://en.wikipedia.org/wiki/Source_Engine"">Source Engine</a> and <a href=""http://en.wikipedia.org/wiki/Id_tech"">id Tech</a>, which fuel dozens, if not hundreds of games. But there are some lesser-known (outside of the industry) engines. There is <a href=""http://en.wikipedia.org/wiki/Gamebryo"">Gamebryo</a>, the Middleware behind games like Civilization 4 and Fallout 3, there was <a href=""http://en.wikipedia.org/wiki/RenderWare"">RenderWare</a> that is now only EA-in-House, but used in games like Battlefield 2 or The Sims 3. There is the open source <a href=""http://www.ogre3d.org/"">Ogre3d</a>, which was used in <a href=""http://www.dtp-entertainment.com/en/games/game_detail.php?id=2973&amp;landid=1"">some</a> commercial <a href=""http://www.venetica-game.com/"">titles</a>. If you're just looking for Sound, there's stuff like <a href=""http://www.fmod.org/"">FMOD</a> or if you want to do font-rendering, why not give <a href=""http://www.freetype.org/"">FreeType</a> a spin?</p>

<p>What I'm saying is: Third-Party Engines/Middleware do exist, and they ARE being successfully used since more than a decade (I know for sure that id's Wolfenstein Engine was licensed to other companies, and that was 1992), even by big companies in multi-million-dollar titles. The important thing is the support, because a good engine with no help in case of an issue is pretty much worthless or at least very expensive if the developer has to spend their game-development-time with unneccessary debugging of the Engine.</p>

<p>If the Darkstar folks manage to get the support side right and 2 or 3 higher profile titles out, I do believe it could succeed in opening the MMO market to a lot more smaller developers and indies.</p>
",91,Michael Stum,91,Michael Stum,8/20/2010 18:08,8/20/2010 18:08,,,,3,,,
1148375,2,,20034,7/18/2009 19:31,1,,"<p>I think it's a great thing to do.
Developers not having to worry about all these things that project darkstar takes care of, and it's very easy to use.
But it's not all about just getting it to work and not having to learn everything about internet-communication, It's also about performance. Project darkstar has been under development for over 2 years and it keeps getting better,faster and more robust.</p>

<p>I think it will be hard and probably not worth the time to write these things when aiming at a specific game, when technologies like this can be used instead. And you also get nice information during runtime telling you where in an application there's a cause of slowdown or deadlocks so you can improve that.</p>
",,Clox,,,,7/18/2009 19:31,,,,0,,,
20141,2,,20127,8/21/2008 14:47,0,,"<p>Optimising bytecode is probably an oxymoron in most cases. Unless you control the VM, you have no idea what it does to speed up code execution, if anything. The compiler would need to know the details of the VM in order to generate optimised code.</p>
",1898,Skizz,142162,,7/3/2012 13:22,7/3/2012 13:22,,,,0,,,
20151,2,,20127,8/21/2008 14:52,3,,"<blockquote>
  <p>Optimising bytecode is probably an oxymoron in most cases</p>
</blockquote>

<p>I don't think that's true. Optimizations like hoisting loop invariants and propagating constants can never hurt, even if the JVM is smart enough to do them on its own, by simple virtue of making the code do less work.</p>
",2131,DrPizza,,,,8/21/2008 14:52,,,,0,,,
20870,2,,20127,8/21/2008 19:22,3,,"<p>I'm just gonna add two links which explain <a href=""http://www.ibm.com/developerworks/ibm/library/it-haggar%5Fbytecode/"" rel=""nofollow"">Java's bytecode</a> pretty well and some of the <a href=""http://www.ibm.com/developerworks/java/library/j-benchmark1.html"" rel=""nofollow"">various optimization</a> of the JVM during runtime.</p>
",198,david,356,,12/17/2009 18:50,12/17/2009 18:50,,,,0,,,
78690,2,,20127,9/17/2008 0:36,3,,"<p>Optimisation is what makes JVMs viable as environments for long running applications, you can bet that SUN, IBM and friends are doing their best to ensure they can optimise your bytecode and JIT-compiled code in an efficient a manner as possible.</p>

<p>With that being said, if you think you can pre-optimise your bytecode then it probably won't do much harm.</p>

<p>It is worth being aware, however, that JVMs can tend towards performing better (and not crashing) when presented with just the sort of bytecode the Java compiler tends to construct.  It is not unknown for optimisations to be missed or even for the JVM to crash when permutations of bytecode occur that are correct but unlike what would be produced by javac.  Hopefully that sort of thing is more in the past now, but may be something to be aware of.</p>
",13956,,,,,9/17/2008 0:36,,,,0,,,
374308,2,,20127,12/17/2008 11:49,2,,"<p>Obfuscators such as ProGuard will perform many static optimisations on your bytecode for you.</p>
",,Damon,142162,Damon,7/3/2012 13:22,7/3/2012 13:22,,,,0,,,
377671,2,,20127,12/18/2008 12:24,1,,"<p>The HotSpot compiler will optimize your code at runtime better than is possible at compile-time - it has more information to work with, after all.  The only time you should be optimizing the bytecode instead of just your algorithm is when you are targeting mobile devices, such as the Blackberry, where the JVM for that platform is not powerful enough to optimize code at runtime and just executes the bytecode.</p>
",41241,Aseraphim,,,,12/18/2008 12:24,,,,0,,,
402571,2,,20127,12/31/2008 8:56,0,,"<p>Note to Aseraphim:</p>

<p>It can also be useful to optimise bytecode for non-embedded applications in some limited cases:</p>

<ol>
<li><p>When delivering code over the wire, eg for WebStart apps, to minimise deliverable/cache size and because you don't necessarily know the capability/speed of the client.</p></li>
<li><p>For code that you know is performance critical and used at start-up before (say) HotSpot has had time to gather any stats.</p></li>
</ol>

<p>Again, the transformations that a good optimiser/obfuscator performs can be very helpful.</p>
",,Damon,142162,,7/3/2012 13:22,7/3/2012 13:22,,,,0,,,
20670,2,,20227,8/21/2008 17:59,36,,"<p>Your code was fine except for the Base 64 encoding bit (which you mentioned was a test), the reason the output may not have made sense is that you were displaying a raw byte array (doing toString() on a byte array returns its internal Java reference, not the String representation of the <strong>contents</strong>). Here's a version that's just a teeny bit cleaned up and which prints ""kyle boon"" as the decoded string:</p>

<pre><code>import java.security.MessageDigest;
import java.util.Arrays;

import javax.crypto.Cipher;
import javax.crypto.SecretKey;
import javax.crypto.spec.IvParameterSpec;
import javax.crypto.spec.SecretKeySpec;

public class TripleDESTest {

    public static void main(String[] args) throws Exception {

    	String text = ""kyle boon"";

    	byte[] codedtext = new TripleDESTest().encrypt(text);
    	String decodedtext = new TripleDESTest().decrypt(codedtext);

    	System.out.println(codedtext); // this is a byte array, you'll just see a reference to an array
    	System.out.println(decodedtext); // This correctly shows ""kyle boon""
    }

    public byte[] encrypt(String message) throws Exception {
    	final MessageDigest md = MessageDigest.getInstance(""md5"");
    	final byte[] digestOfPassword = md.digest(""HG58YZ3CR9""
    			.getBytes(""utf-8""));
    	final byte[] keyBytes = Arrays.copyOf(digestOfPassword, 24);
    	for (int j = 0, k = 16; j &lt; 8;) {
    		keyBytes[k++] = keyBytes[j++];
    	}

    	final SecretKey key = new SecretKeySpec(keyBytes, ""DESede"");
    	final IvParameterSpec iv = new IvParameterSpec(new byte[8]);
    	final Cipher cipher = Cipher.getInstance(""DESede/CBC/PKCS5Padding"");
    	cipher.init(Cipher.ENCRYPT_MODE, key, iv);

    	final byte[] plainTextBytes = message.getBytes(""utf-8"");
    	final byte[] cipherText = cipher.doFinal(plainTextBytes);
    	// final String encodedCipherText = new sun.misc.BASE64Encoder()
    	// .encode(cipherText);

    	return cipherText;
    }

    public String decrypt(byte[] message) throws Exception {
    	final MessageDigest md = MessageDigest.getInstance(""md5"");
    	final byte[] digestOfPassword = md.digest(""HG58YZ3CR9""
    			.getBytes(""utf-8""));
    	final byte[] keyBytes = Arrays.copyOf(digestOfPassword, 24);
    	for (int j = 0, k = 16; j &lt; 8;) {
    		keyBytes[k++] = keyBytes[j++];
    	}

    	final SecretKey key = new SecretKeySpec(keyBytes, ""DESede"");
    	final IvParameterSpec iv = new IvParameterSpec(new byte[8]);
    	final Cipher decipher = Cipher.getInstance(""DESede/CBC/PKCS5Padding"");
    	decipher.init(Cipher.DECRYPT_MODE, key, iv);

    	// final byte[] encData = new
    	// sun.misc.BASE64Decoder().decodeBuffer(message);
    	final byte[] plainText = decipher.doFinal(message);

    	return new String(plainText, ""UTF-8"");
    }
}
</code></pre>
",1996,Boris Terzic,,,,8/21/2008 17:59,,,,2,,,
