Id,PostTypeId,AcceptedAnswerId,ParentId,CreationDate,Score,ViewCount,Body,OwnerUserId,OwnerDisplayName,LastEditorUserId,LastEditorDisplayName,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ClosedDate,CommunityOwnedDate
"5664366","1","","","2011-04-14 13:58:27","0","867","<p>We enabled the java 2 security on the WebSphere 6.1 and we deployed our test.ear along with was.policy which is having the following code.</p>

<pre><code>grant codeBase ""file:/opt/TEST/EAR/test.ear/test.war/WEB-INF/lib/system.jar"" {
  permission java.security.AllPermission;
  permission java.io.FilePermission ""/opt/TEST/SYSTEM/config.client.xml"", ""read, write, execute"";
};
</code></pre>

<p>And then we restarted the Deployment manager, node agent and also the nodemangaer.</p>

<p>But still we are getting the following errors in the IBM logs.</p>

<pre><code>0000002b SecurityManag W   SECJ0314W: Current Java 2 Security policy reported a potential violation of Java 2 Security Permission. Please re
fer to InfoCenter for further information.
</code></pre>

<p>Permission:</p>

<pre><code>  /opt/TEST/SYSTEM/config.client.xml : access denied (java.io.FilePermission /opt/TEST/SYSTEM//config.client.xml read)
</code></pre>

<p>Code:</p>

<pre><code> com.test.system.server.common.base.ControllerBase  in  {file:/opt/TEST/EAR/test.ear/test.war/WEB-INF/lib/system.jar}
</code></pre>

<p>Stack Trace:</p>

<pre><code>java.security.AccessControlException: access denied (java.io.FilePermission /opt/TEST/SYSTEM/config.client.xml read)
        at java.security.AccessControlContext.checkPermission(AccessControlContext.java:264)
        at java.security.AccessController.checkPermission(AccessController.java:427)
        at java.lang.SecurityManager.checkPermission(SecurityManager.java:532)
        at com.ibm.ws.security.core.SecurityManager.checkPermission(SecurityManager.java:213)
        at java.lang.SecurityManager.checkRead(SecurityManager.java:871)
        at java.io.File.exists(File.java:700)
        at com.test.system.server.common.base.ControllerBase.fileNotExists(ControllerBase.java:286)
        at com.test.system.server.common.base.ControllerBase.readConfigFromSystemProperty(ControllerBase.java:267)
        at com.test.system.server.common.base.ControllerBase.createConfigStream(ControllerBase.java:227)
        at com.test.system.server.common.base.ControllerBase.readConfigFile(ControllerBase.java:556)
        at com.test.system.server.common.base.ControllerBase.init(ControllerBase.java:374)
        at com.test.system.client.servlet.FrontController.init(FrontController.java:96)
        at com.ibm.ws.webcontainer.servlet.ServletWrapper.init(ServletWrapper.java:227)
        at com.ibm.ws.wswebcontainer.servlet.ServletWrapper.init(ServletWrapper.java:340)
        at com.ibm.ws.webcontainer.servlet.ServletWrapper.handleRequest(ServletWrapper.java:435)
        at com.ibm.ws.wswebcontainer.servlet.ServletWrapper.handleRequest(ServletWrapper.java:524)
        at com.ibm.ws.webcontainer.webapp.WebApp.handleRequest(WebApp.java:3548)
        at com.ibm.ws.webcontainer.webapp.WebGroup.handleRequest(WebGroup.java:269)
        at com.ibm.ws.webcontainer.WebContainer.handleRequest(WebContainer.java:818)
        at com.ibm.ws.wswebcontainer.WebContainer.handleRequest(WebContainer.java:1478)
        at com.ibm.ws.webcontainer.channel.WCChannelLink.ready(WCChannelLink.java:125)
        at com.ibm.ws.http.channel.inbound.impl.HttpInboundLink.handleDiscrimination(HttpInboundLink.java:458)
        at com.ibm.ws.http.channel.inbound.impl.HttpInboundLink.handleNewInformation(HttpInboundLink.java:387)
        at com.ibm.ws.http.channel.inbound.impl.HttpInboundLink.ready(HttpInboundLink.java:267)
        at com.ibm.ws.tcp.channel.impl.NewConnectionInitialReadCallback.sendToDiscriminators(NewConnectionInitialReadCallback.java:214)
        at com.ibm.ws.tcp.channel.impl.NewConnectionInitialReadCallback.complete(NewConnectionInitialReadCallback.java:113)
        at com.ibm.ws.tcp.channel.impl.AioReadCompletionListener.futureCompleted(AioReadCompletionListener.java:165)
        at com.ibm.io.async.AbstractAsyncFuture.invokeCallback(AbstractAsyncFuture.java:217)
        at com.ibm.io.async.AsyncChannelFuture.fireCompletionActions(AsyncChannelFuture.java:161)
        at com.ibm.io.async.AsyncFuture.completed(AsyncFuture.java:136)
        at com.ibm.io.async.ResultHandler.complete(ResultHandler.java:196)
        at com.ibm.io.async.ResultHandler.runEventProcessingLoop(ResultHandler.java:751)
        at com.ibm.io.async.ResultHandler$2.run(ResultHandler.java:881)
        at com.ibm.ws.util.ThreadPool$Worker.run(ThreadPool.java:1497)
</code></pre>

<p>Please help us in rectifying the problem.</p>

<p>Thanks in Advance,</p>
","708062","","20394","","2011-04-14 15:10:38","2011-04-19 10:17:51","Java 2 Security","<java><websphere><policy>","2","","","",""
"5671888","1","5671960","","2011-04-15 02:49:25","1","259","<p>I learned that Servlet reference implementation is included in the Java EE SDK. And Tomcat is a open source implementation of it.</p>

<p>Can I use Java EE SDK with Apache to render JSP pages instead of Tomcat? I think I can use Java EE SDK anywhere instead of JBoss or all Java EE compliant program. Is it right? 
Is it wrong when I use Java EE SDK? </p>

<p><strong>Update</strong> <a href=""http://www.oracle.com/technetwork/java/javaee/servlet/index.html"" rel=""nofollow"">here</a> it says that both Java EE and Glassfish implements Servlet API. I can download Java EE SDK, it's not just the specification. I wonder if Java EE is superclass of Glassfish.</p>
","150497","","157882","","2011-04-15 03:27:55","2011-04-15 11:13:04","Java EE SDK instead of Tomcat?","<tomcat><servlets><java-ee>","2","3","1","",""
"5726261","1","5732220","","2011-04-20 06:17:31","0","351","<p>I am trying to run the sample code from IBM (<a href=""http://publib.boulder.ibm.com/infocenter/wasinfo/v7r0/topic/com.ibm.websphere.nd.multiplatform.doc/info/ae/ae/tjmx_customjava_jsr160.html"" rel=""nofollow"">sample code link</a>) to connect to Websphere Application Server v7.0 through a JMX client. </p>

<p>I could successfully connect to the Websphere MBeanServer by jconsole, and could see two domains exist (JMImplementation and WebSphere). However, I found that there is no NodeAgent MBean as specified in the sample code with ObjectName pattern <code>WebSphere:type=NodeAgent,node=&lt;some node&gt;,*</code>.</p>

<p>Does anybody know why the NodeAgent MBean is not there?</p>
","628520","","628520","","2011-04-20 06:36:08","2011-04-20 14:44:56","Missing Websphere NodeAgent JMX MBean","<java><websphere><jmx>","1","","","",""
"5727931","1","5738376","","2011-04-20 09:07:34","0","887","<p>In the Websphere Application server i can see two folders namely translog and partnerlog. Recently we got a problem in websphere . As a part of resolution we have deleted the files log1 and log2 in those folders and restarted the websphere. Then the problem got resolved. I wanted to know what is the purpose of these files.</p>

<p>Regards,</p>

<p>Sunny.</p>
","639891","","","","","2011-04-21 01:02:30","translog and partnerlogs in websphere","<websphere>","1","","","",""
"5788674","1","","","2011-04-26 09:56:24","0","323","<p>im using websphere portal 6.1.5 and portlet factory 7</p>

<p>How can i send user to a custom page intead of portal home page if user accecces a certain page before loging in?</p>

<p>i want to return the user to the same page that they were on before they clicked login link and went to login page. any solution?</p>
","653556","","21234","","2011-04-26 10:33:13","2011-05-15 16:44:13","After login, how to send user back to the same portal page that they were on before loging in?","<websphere><websphere-portal>","2","","","",""
"5822166","1","5822415","","2011-04-28 16:50:06","2","392","<p>We upgraded WebSphere Application Server to V7 and previously working applications now get 2035 authorization errors connecting to WebSphere MQ.  What is different and how do we fix it? </p>
","696862","","142446","","2011-12-21 20:16:07","2011-12-21 20:16:07","WebSphere MQ throws 2035 Auths errors after WAS upgrade to V7","<security><authorization><websphere><websphere-mq>","1","","1","",""
"5830724","1","","","2011-04-29 10:10:43","1","208","<p>I'm using JSP+Struts2+Tomcat6+Hibernate+MySQL as my J2EE developing environment. Due to the project's large scale and upcoming performance issues, it's been decided to deploy the project on multiple servers. 
Since the project has been developed in 3-tier architecture, we wanna dedicate a separated machines to each tier and connect them via GigaBit Ethenrnet connections. So we're gonna need a DB-Server(MySQL), a Logic-Server(Struts2+POJOs) and a Web-Server. </p>

<p>I suppose the communication between DB-Server and Logic-Server wouldn't be a problem but connecting the web-server and the Logic-Server seems kinda baffling to me. Considering the fact that we might increase the number of server machines of each tier in the next phases, what are my options in this situation?</p>

<p>Any ideas would be highly appreciated!</p>

<p>[EDIT]</p>

<p>Tomcat is a part of the Logic-Server and it lies where POJOs and struts go, What I mean by web-server is a front end server which takes users' requests and dispatches them to the Logic-Server.
On the other hand we might wanna use more than one Logic-Server. Is it even possible?</p>

<p>By the way, would JMS be any help here?</p>
","413832","","413832","","2011-04-29 12:15:26","2011-04-29 12:15:26","How to distribute a j2ee application on multiple servers?","<java><performance><deployment><java-ee><distribution>","3","","2","",""
"5866286","1","","","2011-05-03 07:12:35","1","81","<p>I'm using JSP+Struts2+Tomcat6+Hibernate+MySQL as my J2EE developing environment. The first phase of the project has finished and it's up and running on a single server. due to growing scale of the website it's predicted that we're gonna face some performance issues in the future. </p>

<p>So we wanna distribute the application on several servers, What are my options around here?</p>
","413832","","157882","","2011-11-11 23:37:01","2011-11-11 23:37:01","What are my options in distributing a J2EE app on multiple servers?","<java><tomcat><struts2>","3","1","1","",""
"5895534","1","5895578","","2011-05-05 09:35:35","0","312","<p>Currently I am with IBM Websphere 5.1 and SQL server 2000. I need to migrate from SQL Server 2000 to SQL Server 2008. Currently I think Websphere 5.1 does not support SQL Server 2008. </p>

<p>Is there any fix or way around to migrate my SQL server without changing current version of websphere??</p>

<p>Also Which version of Websphere support SQL Server 2008?</p>

<p>Thanks</p>
","524990","","","","","2011-05-09 01:53:09","Does IBM Websphere support SQL server 2008","<java><websphere>","2","1","","",""
"5929226","1","5929494","","2011-05-08 18:01:59","0","1643","<p>I have a SOAP web service (using Java, Spring-ws).</p>

<p>Now I want to convert it working with REST-Json, What are the steps I must take in my code and what tools, api's, frameworks can I use for this? is that a straightforward process?</p>

<p>Thanks</p>
","379028","","","","","2012-05-10 09:49:01","Convert SOAP to REST-Json","<java><web-services><spring><rest><soap>","2","1","","",""
"5941626","1","5941722","","2011-05-09 19:39:12","2","462","<p>I am developing an application for WebSphere 6.1 which uses a Java servlet. Within my servlet, I have defined a serial vesion ID of 1L. Upon deploying and running my application, I am receiving a LinkageError of the following type (from the server log):</p>

<pre><code>[5/9/11 15:14:26:868 EDT] 0000001c WebApp        
E   [Servlet Error]-[ManageRecordsConsumerServlet]: java.lang.Exception: 
java.lang.LinkageError: LinkageError while defining class: 
&lt;redacted&gt;.docindexupdate.batch.servlet.ManageRecordsConsumerServlet
Could not be defined due to: (&lt;redacted&gt;/docindexupdate/batch/servlet
/ManageRecordsConsumerServlet) class name must be a string at offset=2074
This is often caused by having a class defined at multiple
locations within the classloader hierarchy.  Other potential causes
include compiling against an older or newer version of the class
that has an incompatible method signature.
</code></pre>

<p>I'm not sure what the issue is. I was seeing this previously before defining a serial version uid and figured that by defining that and being consistent, future updates to the class file would run successfully. There are no errors during compilation or deployment to the server. Is it possible that an older version of the servlet is cached somewhere on the WebSphere instance (I am only deploying on my dev machine at the moment)?</p>

<p>The </p>

<pre><code> class name must be a string at offset=2074
</code></pre>

<p>line is also confusing.</p>
","76966","","","","","2011-05-09 19:52:40","How do I correct a Java LinkageError exception?","<java><exception><servlets><classloader>","2","","","",""
"5962016","1","5978321","","2011-05-11 09:27:59","0","494","<p>Ant task breaks at the <code>&lt;wsejbdeploy&gt;</code> tag. The exception message is :</p>

<pre><code>[wsejbdeploy] Error executing deployment: java.lang.ClassNotFoundException. 
Error is com.ibm.etools.ejbdeploy.batch.plugin.BatchExtension.
[wsejbdeploy] java.lang.ClassNotFoundException: 
com.ibm.etools.ejbdeploy.batch.plugin.BatchExtension
[wsejbdeploy]   at java.lang.Class.forName(Class.java:136)
</code></pre>

<p>In addition to that, ivy.xml reports problems, but when I inspect it, the messages have no sense (<a href=""http://prntscr.com/1uy53"" rel=""nofollow"">screenshot</a>). I suspect the problems could be:</p>

<p>a) Additional files that I have for the build which conflict with the upgraded Ant (in RSA 7.0 i've had Ant 1.6.5 and RSA 8.0 comes with Ant 1.7.1). Additional files are:</p>

<h2>required for ant tasks execution</h2>

<ul>
<li>ant-contrib/ant-contrib.jar</li>
<li>antelope-tasks/AntelopeTasks_3.2.10.jar</li>
<li>antform/antform.jar</li>
<li>antform/defaultStyle.txt</li>
<li>antlr/antlr.jar</li>
<li>checkstyle/checkstyle-4.2.jar</li>
<li>checkstyle/checkstyle-optional-4.2.jar</li>
<li>checkstyle/checkstyle-frames-errors.xsl</li>
<li>clover/clover.jar</li>
<li>clover/cenquatasks.jar</li>
<li>clover/clover.license</li>
<li>doccheck/doccheck-modified.jar</li>
<li>ivy/ivy-20060723172807.jar</li>
<li>jakarta-commons/commons-beanutils.jar</li>
<li>resources/checkstyle/checks-source.xml</li>
<li>resources/checkstyle/checksTransformation.xsl</li>
</ul>

<p>b) Changes in the Ant regarding EJB build which require some settings to be reconfigured.</p>

<p>c) Something else :)</p>

<p>Except the Error, everything else is a stab in the dark so feel free to ask for any additional info.</p>
","348389","","","","","2011-05-12 12:58:00","Error using Ant to create EJB after upgrading WAS from 6.0 to 7.0","<ant><build-automation><ejb><websphere>","1","2","","",""
"5976356","1","6225912","","2011-05-12 10:02:05","0","134","<p>Am trying to export some portal pages with the theme.In the out put xml file am getting my local theme reference id.So when i tried to import the generated xml file i have to mention the local theme object id as themeref.Any one tell me how to find the theme object id in WebSpherePortal server 6.1.</p>
","389428","","","","","2011-06-03 10:30:26","How to find the theme object id in WebSpherePortal server?","<websphere-6.1>","1","","","",""
"5988690","1","5998990","","2011-05-13 07:31:37","0","139","<p>I'd like to use something like the <a href=""http://download.oracle.com/docs/cd/E12840_01/wls/docs103/programming/classloading.html#wp1097187"" rel=""nofollow"">Filtering Classloader</a> to prevent specific packages from creeping into the application context and becoming visible to Spring.</p>

<p>Changing the classloader order causes all sorts of nasty problems so I´d like to try this route.</p>

<p>Is it possible to achieve this with Websphere 6? If not, can I replace my own application classolader and implement the filter myself?</p>
","261984","","118587","","2011-05-13 07:33:29","2011-05-14 00:14:28","Is there something like the Weblogic filtering classloader for Websphere","<java><spring><websphere><filtering><classloader>","1","","","",""
"6044876","1","","","2011-05-18 12:47:19","1","249","<p>What's the best way to configure SSO between a WebSphere Portal Portlet and a .NET application?</p>

<p>We are using WebSphere Portal 6.1.5 and the portlet should just redirect to the .NET application, but not require the user to login since they already did on portal.  Both Portal and .NET app are using same Active Directory(LDAP) for authentication.</p>
","113213","","","","","2011-05-18 23:53:25","SSO Between Websphere Portal and .NET Application","<websphere><portal><websphere-portal><jsr286><jsr168>","1","","1","",""
"6159047","1","6159089","","2011-05-28 01:11:11","8","1225","<p>I used XStream many years ago, but I see that the libraries is not updated since 2008 (<a href=""http://xstream.codehaus.org/"" rel=""nofollow"">latest news</a>).  Is there now a more modern and up to dates Java XML serialization library?</p>
","443928","","","","","2012-03-06 23:04:34","Modern alternative to Java XStream library?","<java><xml><xstream>","5","","5","",""
